latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
37.763283,-122.41286,14.0,-25200,America/Los_Angeles,PDT

time,temperature_2m (°F),relativehumidity_2m (%),precipitation_probability (%),precipitation (inch),rain (inch),showers (inch),snowfall (inch),snow_depth (ft),cloudcover (%),visibility (ft),windspeed_10m (mp/h),windspeed_80m (mp/h),winddirection_10m (°),winddirection_80m (°),temperature_80m (°F)
1682168400,51.0,82,0,0.000,0.000,0.000,0.000,0.000,100,57086.613,6.7,11.0,290,297,53.1
1682172000,51.0,83,0,0.000,0.000,0.000,0.000,0.000,100,55774.277,4.3,9.2,291,302,52.7
1682175600,55.3,81,0,0.000,0.000,0.000,0.000,0.000,100,59383.203,2.3,5.4,281,294,52.9
1682179200,59.2,75,0,0.000,0.000,0.000,0.000,0.000,100,70866.141,2.7,4.0,265,273,54.5
1682182800,63.3,67,0,0.000,0.000,0.000,0.000,0.000,88,85629.922,3.6,5.2,277,280,56.5
1682186400,66.0,57,0,0.000,0.000,0.000,0.000,0.000,7,102690.289,7.2,9.3,286,287,59.9
1682190000,64.9,56,0,0.000,0.000,0.000,0.000,0.000,17,79199.477,7.5,7.8,293,288,63.9
1682193600,65.5,54,0,0.000,0.000,0.000,0.000,0.000,6,79199.477,8.1,9.9,286,288,65.5
1682197200,63.7,57,0,0.000,0.000,0.000,0.000,0.000,0,79199.477,10.8,11.2,276,275,65.3
1682200800,62.8,59,0,0.000,0.000,0.000,0.000,0.000,0,79199.477,11.9,11.0,276,263,65.7
1682204400,61.7,63,0,0.000,0.000,0.000,0.000,0.000,0,79199.477,13.8,10.3,279,257,64.4
1682208000,60.6,65,0,0.000,0.000,0.000,0.000,0.000,0,79199.477,13.9,11.0,281,258,62.3
1682211600,58.5,70,0,0.000,0.000,0.000,0.000,0.000,6,79199.477,15.0,10.8,287,252,59.6
1682215200,56.8,75,0,0.000,0.000,0.000,0.000,0.000,10,79199.477,14.7,8.9,291,242,56.7
1682218800,54.9,81,0,0.000,0.000,0.000,0.000,0.000,77,79199.477,11.8,7.9,292,227,54.2
1682222400,54.3,84,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,10.6,7.3,295,207,53.1
1682226000,53.6,87,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,10.6,7.6,295,201,52.9
1682229600,52.9,90,0,0.000,0.000,0.000,0.000,0.000,96,79199.477,11.0,7.5,291,203,52.9
1682233200,52.7,90,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,9.9,6.9,293,201,52.5
1682236800,52.2,92,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,9.7,7.5,289,197,52.0
1682240400,52.0,91,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,11.8,7.3,292,207,51.8
1682244000,51.8,89,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,13.6,7.7,293,218,51.1
1682247600,51.8,92,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,11.3,7.1,291,215,50.9
1682251200,52.0,91,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,9.4,6.4,288,209,50.9
1682254800,51.8,91,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,8.0,6.7,283,200,51.1
1682258400,52.0,89,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,8.4,6.7,290,206,50.9
1682262000,52.5,89,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.2,6.9,279,193,52.5
1682265600,53.2,86,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.0,7.0,279,197,52.9
1682269200,54.7,82,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.1,6.3,268,186,53.6
1682272800,58.1,71,0,0.000,0.000,0.000,0.000,0.000,98,79199.477,5.9,4.6,277,203,56.9
1682276400,60.3,67,0,0.000,0.000,0.000,0.000,0.000,68,79199.477,8.8,5.0,277,212,59.2
1682280000,59.5,69,0,0.000,0.000,0.000,0.000,0.000,51,79199.477,13.6,8.9,283,242,59.0
1682283600,60.1,67,0,0.000,0.000,0.000,0.000,0.000,72,79199.477,13.0,10.5,286,253,60.1
1682287200,59.2,68,0,0.000,0.000,0.000,0.000,0.000,5,79199.477,14.4,10.3,282,250,61.0
1682290800,58.5,69,0,0.000,0.000,0.000,0.000,0.000,20,79199.477,15.6,12.0,283,255,59.7
1682294400,57.0,72,0,0.000,0.000,0.000,0.000,0.000,22,79199.477,15.2,10.6,284,249,57.9
1682298000,55.9,73,0,0.000,0.000,0.000,0.000,0.000,40,79199.477,14.8,9.7,285,238,56.1
1682301600,54.3,77,0,0.000,0.000,0.000,0.000,0.000,12,79199.477,13.6,8.5,287,225,53.6
1682305200,52.5,82,0,0.000,0.000,0.000,0.000,0.000,0,79199.477,9.9,8.5,283,207,51.1
1682308800,52.0,83,0,0.000,0.000,0.000,0.000,0.000,29,79199.477,8.3,8.8,289,186,50.4
1682312400,51.4,84,0,0.000,0.000,0.000,0.000,0.000,10,79199.477,7.6,10.7,284,182,50.2
1682316000,50.5,86,0,0.000,0.000,0.000,0.000,0.000,13,79199.477,8.1,9.2,286,183,50.0
1682319600,49.6,88,0,0.000,0.000,0.000,0.000,0.000,41,79199.477,7.7,8.4,287,191,49.7
1682323200,49.3,88,0,0.000,0.000,0.000,0.000,0.000,46,79199.477,7.3,8.6,281,190,49.5
1682326800,48.9,89,0,0.000,0.000,0.000,0.000,0.000,20,79199.477,7.2,8.4,274,189,49.1
1682330400,48.7,88,0,0.000,0.000,0.000,0.000,0.000,7,79199.477,7.8,7.0,283,197,48.9
1682334000,48.4,87,0,0.000,0.000,0.000,0.000,0.000,5,79199.477,7.1,8.1,283,182,48.8
1682337600,48.0,88,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.8,7.6,286,178,48.6
1682341200,47.7,88,0,0.000,0.000,0.000,0.000,0.000,0,79199.477,4.9,9.2,273,179,48.6
1682344800,48.2,86,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.0,6.3,291,178,48.6
1682348400,50.2,78,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.1,8.6,276,173,48.9
1682352000,52.7,69,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.3,6.0,282,178,49.7
1682355600,55.9,59,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.2,4.7,275,188,50.4
1682359200,57.9,55,0,0.000,0.000,0.000,0.000,0.000,10,79199.477,7.6,5.4,272,232,52.0
1682362800,58.8,53,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,8.3,5.0,267,249,53.6
1682366400,57.7,58,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,11.9,9.9,274,257,55.8
1682370000,57.9,57,0,0.000,0.000,0.000,0.000,0.000,67,79199.477,13.0,11.2,275,257,57.6
1682373600,57.4,59,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,13.0,10.0,271,254,57.9
1682377200,56.8,60,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,12.3,9.1,267,245,57.6
1682380800,56.5,62,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,12.3,8.0,268,240,56.5
1682384400,54.9,66,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,11.5,8.1,264,231,55.1
1682388000,53.8,70,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,10.2,7.5,262,219,52.9
1682391600,52.5,74,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,10.2,8.1,255,204,50.7
1682395200,51.8,77,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,8.8,8.3,251,194,49.8
1682398800,51.3,79,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,8.6,8.6,245,200,49.5
1682402400,50.5,82,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.5,8.1,243,194,49.1
1682406000,50.0,85,0,0.000,0.000,0.000,0.000,0.000,14,79199.477,5.7,8.3,244,185,48.9
1682409600,49.6,87,0,0.000,0.000,0.000,0.000,0.000,18,79199.477,5.5,9.4,238,179,48.9
1682413200,49.3,89,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.4,8.3,221,177,48.9
1682416800,48.7,91,0,0.000,0.000,0.000,0.000,0.000,74,79199.477,4.5,9.4,213,162,48.9
1682420400,48.4,92,0,0.000,0.000,0.000,0.000,0.000,69,79199.477,4.6,8.2,219,167,48.9
1682424000,48.0,93,0,0.000,0.000,0.000,0.000,0.000,18,79199.477,4.6,7.0,227,173,48.9
1682427600,47.5,94,0,0.000,0.000,0.000,0.000,0.000,23,79199.477,4.2,6.5,205,164,48.9
1682431200,47.8,92,0,0.000,0.000,0.000,0.000,0.000,17,79199.477,4.0,5.9,196,171,49.1
1682434800,50.7,81,0,0.000,0.000,0.000,0.000,0.000,17,79199.477,3.7,4.5,213,174,49.8
1682438400,54.3,69,0,0.000,0.000,0.000,0.000,0.000,80,79199.477,3.4,3.3,217,196,51.5
1682442000,58.5,59,0,0.000,0.000,0.000,0.000,0.000,65,79199.477,3.3,2.5,222,207,53.4
1682445600,62.2,51,0,0.000,0.000,0.000,0.000,0.000,92,79199.477,3.8,2.1,242,229,55.6
1682449200,64.2,47,0,0.000,0.000,0.000,0.000,0.000,99,79199.477,5.0,3.4,249,266,56.3
1682452800,65.5,45,0,0.000,0.000,0.000,0.000,0.000,99,79199.477,6.8,5.9,253,279,58.8
1682456400,65.8,46,0,0.000,0.000,0.000,0.000,0.000,97,79199.477,8.6,8.7,255,283,61.4
1682460000,64.7,49,0,0.000,0.000,0.000,0.000,0.000,98,79199.477,9.4,10.1,258,283,62.1
1682463600,62.6,53,0,0.000,0.000,0.000,0.000,0.000,99,79199.477,9.8,11.2,258,282,62.1
1682467200,59.5,60,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,9.7,11.6,261,280,61.2
1682470800,57.3,66,0,0.000,0.000,0.000,0.000,0.000,99,79199.477,9.0,10.6,261,278,59.9
1682474400,54.9,74,0,0.000,0.000,0.000,0.000,0.000,97,79199.477,7.9,9.2,263,276,57.9
1682478000,52.3,81,0,0.000,0.000,0.000,0.000,0.000,96,79199.477,6.5,7.2,264,270,55.8
1682481600,51.5,83,0,0.000,0.000,0.000,0.000,0.000,97,79199.477,5.9,6.3,263,266,54.7
1682485200,51.3,84,0,0.000,0.000,0.000,0.000,0.000,98,79199.477,5.2,5.4,263,261,53.8
1682488800,51.1,84,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.6,4.7,259,253,52.7
1682492400,50.8,85,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.4,4.5,255,250,52.0
1682496000,50.5,86,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.4,4.5,255,252,51.5
1682499600,50.2,87,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.5,4.5,252,252,50.9
1682503200,49.8,88,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.2,4.4,252,255,50.6
1682506800,49.5,90,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.0,4.1,254,257,50.6
1682510400,49.3,90,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.5,3.9,252,257,50.4
1682514000,49.4,89,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.2,3.3,245,250,50.2
1682517600,49.7,88,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.9,2.9,231,238,50.0
1682521200,51.3,83,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.7,2.5,222,225,50.4
1682524800,53.8,75,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.7,2.2,228,225,51.5
1682528400,57.2,66,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.8,1.9,241,234,53.1
1682532000,61.2,55,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.5,2.2,255,264,55.8
1682535600,63.2,51,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.4,3.6,255,281,58.5
1682539200,64.8,50,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.6,5.6,254,286,61.4
1682542800,66.0,49,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.6,7.9,252,290,64.1
1682546400,66.0,49,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.7,8.5,255,293,63.9
1682550000,65.5,49,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.5,8.7,256,296,62.8
1682553600,63.9,52,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.9,8.7,259,299,60.8
1682557200,61.9,57,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.7,8.6,259,298,59.6
1682560800,59.4,63,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.5,8.3,258,297,58.3
1682564400,56.5,71,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.3,7.6,255,294,56.5
1682568000,55.3,75,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.1,7.0,255,292,55.2
1682571600,54.6,78,0,0.000,0.000,0.000,0.000,0.000,99,79199.477,4.7,6.4,253,288,54.2
1682575200,54.0,81,0,0.000,0.000,0.000,0.000,0.000,99,79199.477,4.2,5.5,252,284,52.9
